iid,isbn_raw
1872,038089968X
1873,0380899825
1874,0380973464
1875,0380973545
1876,0380973650
1877,0380975017
1878,0380975068
1879,038097729X
1880,0380977303
1881,0380977311
1882,0380977761
1883,0380977788
1884,0380978407
1885,0380978415
1886,0380978857
1887,0385086954
1888,0385121679
1889,0385182449
1890,0385199570
1891,0385234104
1892,0385247745
1893,0385247958
1894,0385260075
1895,0385260083
1896,0385260156
1897,0385264666
1898,0385265565
1899,0385265700
1900,0385285965
1901,038529929X
1902,038529932X
1903,0385301499
1904,0385302304
1905,0385306024
1906,0385306032
1907,0385306040
1908,0385306059
1909,0385311400
1910,0385312202
1911,0385312377
1912,038531258X
1913,038531292X
1914,0385313632
1915,0385313667
1916,038531387X
1917,0385314280
1918,0385314388
1919,0385314698
1920,0385314744
1921,0385315031
1922,0385315147
1923,0385315236
1924,0385315279
1925,0385315309
1926,038531695X
1927,038531700X
1928,0385317093
1929,0385318073
1930,0385318782
1931,0385319002
1932,0385319037
1933,0385319207
1934,0385319568
1935,0385319673
1936,0385319800
1937,0385323638
1938,0385324057
1939,0385324138
1940,0385332777
1941,0385332963
1942,038533303X
1943,0385333064
1944,0385333137
1945,038533334X
1946,0385333412
1947,038533348X
1948,0385333498
1949,0385334036
1950,0385334206
1951,0385334923
1952,0385335121
1953,0385335407
1954,0385335431
1955,0385335466
1956,0385335482
1957,0385335490
1958,0385335555
1959,038533558X
1960,0385335679
1961,0385335830
1962,0385335881
1963,0385335970
1964,0385335989
1965,0385336179
1966,0385336195
1967,0385336209
1968,0385336314
1969,0385336322
1970,0385336489
1971,038533656X
1972,0385336667
1973,0385336764
1974,0385336772
1975,0385336810
1976,0385337116
1977,0385337477
1978,0385337639
1979,0385338252
1980,0385413017
1981,0385413041
1982,0385416342
1983,0385418485
1984,0385418493
1985,0385418868
1986,0385419287
1987,0385420161
1988,038542017X
1989,0385421982
1990,038542471X
1991,0385424728
1992,0385424736
1993,0385425074
1994,0385425473
1995,0385470819
1996,0385472943
1997,0385472951
1998,0385474016
1999,0385474547
2000,0385474903
2001,0385475713
2002,0385475721
2003,0385475772
2004,038547802X
2005,0385479565
2006,0385480016
2007,0385480334
2008,0385482388
2009,0385483503
2010,0385484011
2011,0385484518
2012,0385486804
2013,038548951X
2014,0385490445
2015,038549081X
2016,0385490992
2017,0385491026
2018,0385491034
2019,0385491069
2020,0385491808
2021,0385492081
2022,0385493800
2023,0385494149
2024,0385494246
2025,0385494785
2026,0385495315
2027,0385495641
2028,0385496095
2029,0385497288
2030,038549730X
2031,038549744X
2032,0385497466
2033,0385498233
2034,0385498411
2035,0385498721
2036,0385498799
2037,0385498802
2038,038550120X
2039,0385501560
2040,0385502532
2041,0385503822
2042,0385503857
2043,0385503954
2044,0385504209
2045,0385504268
2046,0385504470
2047,0385505833
2048,0385507593
2049,0385507607
2050,0385508042
2051,0385508417
2052,038550926X
2053,0385509456
2054,0385509472
2055,0385509510
2056,0385510438
2057,0385511612
2058,0385512104
2059,0385605145
2060,0385720106
2061,0385720114
2062,0385720467
2063,0385720726
2064,0385720920
2065,0385720955
2066,0385721234
2067,0385721358
2068,0385721420
2069,0385721676
2070,038572179X
2071,0385722192
2072,0385722206
2073,0385722435
2074,0385729332
2075,0385729340
2076,0385730586
2077,039304016X
2078,039304632X
2079,0393046974
2080,0393050297
2081,0393050939
2082,0393300234
2083,0393307050
2084,0393307069
2085,0393308804
2086,0393312836
2087,0393314804
2088,0393315703
2089,0393315819
2090,0393316041
2091,0393317552
2092,0393319296
2093,0394404289
2094,0394498216
2095,0394534433
2096,0394539079
2097,0394550846
2098,0394551907
2099,0394558235
2100,0394561619
2101,0394564243
2102,0394571029
2103,0394572300
2104,0394572343
2105,0394580567
2106,0394587863
2107,0394588169
2108,0394712587
2109,0394717155
2110,0394726251
2111,0394726413
2112,0394740181
2113,0394744209
2114,0394747232
2115,0394748646
2116,0394756886
2117,0394758285
2118,0394820371
2119,0394823370
2120,0394825691
2121,0394825993
2122,0394831292
2123,0394839129
2124,0394842553
2125,0394871804
2126,0394890485
2127,0394895894
2128,0395177111
2129,0395259398
2130,0395353009
2131,0395404258
2132,0395669588
2133,0395683297
2134,039571091X
2135,039575514X
2136,0395866502
2137,039592720X
2138,0395927218
2139,0395977894
2140,0397306938
2141,039913039X
2142,0399131493
2143,0399132414
2144,0399133143
2145,0399133453
2146,0399134204
2147,0399134409
2148,0399135782
2149,0399136150
2150,0399136487
2151,0399137734
2152,0399137769
2153,0399138250
2154,0399138749
2155,0399139540
2156,0399140093
2157,0399140557
2158,0399140751
2159,0399141065
2160,039914112X
2161,0399141146
2162,0399141308
2163,0399141383
2164,0399141464
2165,0399141855
2166,0399141928
2167,039914210X
2168,0399142282
2169,039914255X
2170,0399142789
2171,0399142851
2172,0399143823
2173,0399143904
2174,0399143947
2175,0399144315
2176,0399144463
2177,039914465X
2178,0399144706
2179,0399144714
2180,039914496X
2181,0399145079
2182,0399145087
2183,0399145362
2184,039914563X
2185,0399145672
2186,0399145702
2187,0399145885
2188,0399145923
2189,0399145990
2190,0399146008
2191,0399146113
2192,039914613X
2193,0399146180
2194,0399146253
2195,0399146431
2196,0399146504
2197,0399146601
2198,0399146652
2199,0399146725
2200,039914675X
2201,0399147101
2202,0399147128
2203,0399147195
2204,0399147284
2205,0399147381
2206,0399147772
2207,039914787X
2208,0399148019
2209,0399148027
2210,0399148248
2211,039914840X
2212,0399148450
2213,0399148515
2214,0399148639
2215,039914868X
2216,0399148701
2217,0399148728
2218,0399148760
2219,0399148779
2220,0399148817
2221,0399149155
2222,0399149244
2223,0399149325
2224,0399149368
2225,0399149392
2226,0399149422
2227,0399149562
2228,0399149759
2229,0399149775
2230,0399149783
2231,0399149821
2232,0399149848
2233,0399149864
2234,0399150439
2235,0399150560
2236,039915079X
2237,0399150838
2238,0399150854
2239,0399150870
2240,0399150897
2241,0399151060
2242,0399151079
2243,0399151273
2244,0399151443
2245,0399151451
2246,0399151540
2247,0399151613
2248,0399151648
2249,039915180X
2250,0399151877
2251,0399152288
2252,0399522115
2253,0399527257
2254,0413537900
2255,0425062333
2256,042507160X
2257,0425077047
2258,0425080021
2259,0425081818
2260,0425083837
2261,0425090787
2262,0425092178
2263,0425092917
2264,0425093328
2265,0425097609
2266,0425097722
2267,0425098451
2268,0425098478
2269,0425098605
2270,0425098648
2271,0425099148
2272,0425099334
2273,0425100650
2274,042510107X
2275,0425101452
2276,0425102432
2277,0425104338
2278,0425104346
2279,0425105334
2280,042510687X
2281,0425107469
2282,0425108589
2283,0425109720
2284,0425113884
2285,0425114236
2286,0425115801
2287,0425116417
2288,0425116840
2289,0425117383
2290,042511774X
2291,0425118703
2292,0425119653
2293,042511984X
2294,0425119920
2295,0425120279
2296,0425121259
2297,0425121631
2298,042512164X
2299,0425122123
2300,0425124347
2301,0425125467
2302,0425126064
2303,0425127583
2304,0425128164
2305,0425129586
2306,0425129608
2307,0425130215
2308,042513024X
2309,0425130711
2310,0425131769
2311,0425132048
2312,0425132935
2313,0425132951
2314,0425133516
2315,0425133540
2316,0425134350
2317,0425135020
2318,042513525X
2319,0425135721
2320,0425136191
2321,0425136981
2322,042513699X
2323,0425137562
2324,0425137937
2325,0425138232
2326,0425140032
2327,0425140040
2328,0425140989
2329,0425141233
2330,0425141551
2331,0425142485
2332,0425142868
2333,0425143325
2334,0425144062
2335,0425144372
2336,0425144429
2337,0425145301
2338,042514545X
2339,0425145638
2340,0425146413
2341,0425146812
2342,0425147363
2343,0425147517
2344,042514755X
2345,0425147584
2346,0425147622
2347,0425147746
2348,0425148297
2349,0425150143
2350,0425150984
2351,0425151379
2352,0425151867
2353,0425151875
2354,0425152251
2355,0425152499
2356,0425152898
2357,0425152901
2358,0425153789
2359,0425153975
2360,0425154092
2361,0425154882
2362,0425155064
2363,0425155188
2364,0425155404
2365,0425155722
2366,0425155943
2367,042515601X
2368,0425157466
2369,0425157474
2370,0425157539
2371,0425157628
2372,0425158594
2373,0425158616
2374,0425158632
2375,0425158640
2376,0425159418
2377,042515999X
2378,0425160394
2379,042516098X
2380,0425161242
2381,0425161722
2382,0425162028
2383,0425162443
2384,0425162591
2385,0425162788
2386,0425163385
2387,0425163407
2388,0425163717
2389,0425163865
2390,0425164349
2391,0425165566
2392,0425165701
2393,0425166139
2394,0425166619
2395,0425166929
2396,0425167313
2397,0425167720
2398,0425167801
2399,0425168131
2400,0425168220
2401,042516828X
2402,0425168298
2403,0425168468
2404,0425169693
2405,0425169863
2406,0425170349
2407,0425171078
2408,0425171396
2409,042517140X
2410,0425171493
2411,0425172546
2412,0425172996
2413,0425173631
2414,0425173755
2415,0425173895
2416,0425174018
2417,0425174271
2418,0425174344
2419,0425174808
2420,0425175111
2421,0425175367
2422,0425175405
2423,0425176037
2424,0425176304
2425,0425176487
2426,0425177068
2427,0425177173
2428,042517736X
2429,0425178102
2430,0425178234
2431,0425178579
2432,0425178765
2433,0425178951
2434,0425179184
2435,0425179230
2436,0425179451
2437,0425179559
2438,0425179613
2439,0425179672
2440,0425179885
2441,0425180050
2442,042518045X
2443,0425180638
2444,0425180964
2445,042518109X
2446,0425181103
2447,0425181111
2448,0425181464
2449,0425181685
2450,0425182010
2451,0425182150
2452,0425182673
2453,042518286X
2454,0425182878
2455,0425182886
2456,0425182908
2457,0425183181
2458,042518336X
2459,0425183750
2460,0425183971
2461,0425184056
2462,0425184129
2463,0425184226
2464,0425184234
2465,0425184943
2466,0425185710
2467,042518630X
2468,0425186326
2469,0425187063
2470,0425187144
2471,0425188140
2472,0425188280
2473,0425188361
2474,0425188787
2475,0425188809
2476,0425189031
2477,042518904X
2478,0425189058
2479,0425189414
2480,0425189864
2481,0425190374
2482,0425190641
2483,0425191184
2484,0425191583
2485,0425192032
2486,0425192725
2487,0425192733
2488,0425192741
2489,0425192938
2490,0425193896
2491,0425193993
2492,0425194515
2493,0425194582
2494,042519485X
2495,0425195449
2496,0425195457
2497,0439010772
2498,0439010799
2499,0439049962
2500,0439049989
2501,0439050006
2502,0439064864
2503,0439064872
2504,0439098645
2505,043912042X
2506,0439136350
2507,0439136369
2508,0439139597
2509,0439139600
2510,043935806X
2511,043936213X
2512,0439404371
2513,0439420105
2514,0439425220
2515,043965548X
2516,0440102804
2517,0440108268
2518,0440109930
2519,0440110653
2520,0440111323
2521,0440111498
2522,0440111811
2523,0440114756
2524,0440114764
2525,044011585X
2526,0440117437
2527,0440120500
2528,0440122090
2529,0440123925
2530,0440124344
2531,0440126894
2532,0440127793
2533,0440129613
2534,0440131480
2535,0440132789
2536,0440135842
2537,0440136482
2538,0440145465
2539,0440146577
2540,0440147956
2541,0440158532
2542,0440166497
2543,0440167531
2544,0440168724
2545,0440170796
2546,0440170842
2547,0440173701
2548,0440173922
2549,0440174643
2550,0440176484
2551,0440177049
2552,0440178002
2553,0440180090
2554,0440180295
2555,0440180953
2556,0440181275
2557,044018293X
2558,0440183057
2559,0440184053
2560,0440184622
2561,0440185327
2562,0440186560
2563,0440193613
2564,0440195934
2565,0440200563
2566,0440200989
2567,0440201926
2568,0440201969
2569,0440202043
2570,044020271X
2571,044020352X
2572,0440203856
2573,0440204194
2574,0440204208
2575,0440204399
2576,0440204429
2577,0440204887
2578,0440205573
2579,044020562X
2580,0440206146
2581,0440206154
2582,0440207622
2583,0440207770
2584,0440208149
2585,0440208459
2586,0440209412
2587,0440209633
2588,0440209803
2589,0440210690
2590,0440211263
2591,044021145X
2592,0440211727
2593,0440211891
2594,0440212359
2595,0440212561
2596,0440212723
2597,0440212812
2598,0440213029
2599,0440213282
2600,0440213290
2601,0440213320
2602,0440213525
2603,0440213991
2604,0440214041
2605,0440214114
2606,0440214424
2607,0440214920
2608,0440215285
2609,0440215439
2610,0440215625
2611,0440215900
2612,0440215935
2613,0440216745
2614,0440217032
2615,0440217466
2616,0440217490
2617,0440217512
2618,0440217520
2619,0440217547
2620,0440217563
2621,0440218535
2622,044021873X
2623,0440219078
2624,0440219248
2625,044021985X
2626,0440220394
2627,0440220424
2628,0440220440
2629,0440220459
2630,0440220602
2631,0440220653
2632,0440220688
2633,0440220696
2634,0440220793
2635,044022103X
2636,0440221099
2637,0440221315
2638,0440221420
2639,0440221471
2640,0440221501
2641,0440221595
2642,044022165X
2643,0440221919
2644,0440222656
2645,0440222699
2646,0440222818
2647,0440222826
2648,0440222842
2649,0440223016
2650,0440223202
2651,0440223237
2652,044022330X
2653,0440223571
2654,044022392X
2655,0440224047
2656,0440224055
2657,044022425X
2658,0440224594
2659,0440224624
2660,0440224640
2661,0440224675
2662,0440224705
2663,0440224713
2664,0440224721
2665,044022473X
2666,0440224764
2667,0440224772
2668,0440224780
2669,0440224810
2670,0440224837
2671,0440224845
2672,0440224853
2673,0440224861
2674,0440225108
2675,0440225116
2676,0440225272
2677,0440225299
2678,0440225442
2679,0440225698
2680,0440225701
2681,0440225817
2682,0440225825
2683,0440225922
2684,0440226015
2685,0440226104
2686,0440226198
2687,0440226406
2688,0440226430
2689,0440226686
2690,0440226708
2691,0440227704
2692,044022859X
2693,0440228654
2694,0440229499
2695,0440234700
2696,0440234727
2697,0440234743
2698,0440234859
2699,044023512X
2700,0440235146
2701,0440235162
2702,0440235391
2703,0440235464
2704,0440235502
2705,0440235596
2706,0440235804
2707,0440236053
2708,0440236061
2709,0440236169
2710,0440236525
2711,044023655X
2712,0440236630
2713,0440236673
2714,044023669X
2715,0440236703
2716,044023672X
2717,0440236738
2718,0440236819
2719,0440236851
2720,0440236991
2721,0440237025
2722,044023722X
2723,0440237262
2724,0440237416
2725,0440237556
2726,0440237688
2727,0440241006
2728,0440241049
2729,0440241057
2730,0440241065
2731,0440241073
2732,0440241111
2733,0440241162
2734,044024126X
2735,0440241413
2736,0440241537
2737,0440241812
2738,0440242002
2739,0440330076
2740,0440343194
2741,0440343690
2742,0440400759
2743,0440402832
2744,0440403278
2745,0440404193
2746,0440405483
2747,0440406498
2748,0440407028
2749,0440407079
2750,0440407524
2751,0440414806
2752,0440415632
2753,0440418321
2754,044041833X
2755,0440418569
2756,0440419468
2757,0440422256
2758,0440428130
2759,0440430712
2760,0440431808
2761,0440439884
2762,0440472091
2763,0440472431
2764,0440479002
2765,0440484332
2766,044048474X
2767,0440486599
2768,0440487617
2769,0440495962
2770,0440498058
2771,0440501601
2772,0440504708
2773,0440505828
2774,0440509238
2775,0440514428
2776,0440539811
2777,0440775825
2778,0440802458
2779,0440900794
2780,0440901588
2781,0440904196
2782,0440910099
2783,0440918642
2784,0440931800
2785,0440932599
2786,0440940001
2787,0440941407
2788,0440944597
2789,0440945151
2790,0440952522
2791,0440967694
2792,0440972329
2793,0440975344
2794,0440984696
2795,0440986524
2796,044098761X
2797,0440993717
2798,0440995779
2799,0440998050
2800,044100007X
2801,0441000312
2802,044100069X
2803,0441000916
2804,0441001416
2805,0441001971
2806,0441002935
2807,044100315X
2808,0441003257
2809,0441003389
2810,0441003435
2811,0441003583
2812,0441003745
2813,0441004326
2814,0441004520
2815,0441005241
2816,0441005489
2817,0441005748
2818,0441005764
2819,0441005837
2820,0441005969
2821,0441005993
2822,0441006256
2823,0441006582
2824,0441006841
2825,0441006949
2826,0441007147
2827,0441007554
2828,0441007732
2829,0441007813
2830,0441008534
2831,0441008615
2832,0441008658
2833,0441009239
2834,044100928X
2835,0441010512
2836,0441010652
2837,0441011632
2838,0441011675
2839,0441068804
2840,0441102670
2841,0441104029
2842,0441117732
2843,0441135560
2844,0441172695
2845,0441172717
2846,0441294677
2847,0441304834
2848,0441328008
2849,0441328091
2850,0441478123
2851,0441516645
2852,0441536999
2853,0441569595
2854,0441627404
2855,0441644511
2856,044166251X
2857,0441662536
2858,0441694543
2859,0441735762
2860,0441748600
2861,0441783589
2862,0441790348
2863,0441810764
2864,0441813046
2865,0441865038
2866,0445402296
2867,0445406488
2868,0445406518
2869,0446300152
2870,0446301582
2871,0446310492
2872,0446310786
2873,0446311774
2874,0446322180
2875,0446323527
2876,0446341916
2877,0446342963
2878,0446343455
2879,0446350109
2880,0446350982
2881,0446351709
2882,0446352764
2883,0446353205
2884,0446353914
2885,0446353957
2886,0446354678
2887,0446354732
2888,0446356603
2889,0446356611
2890,0446356832
2891,0446356859
2892,0446356875
2893,0446357405
2894,0446357421
2895,0446357448
2896,0446358576
2897,0446358584
2898,0446359203
2899,0446359408
2900,0446359750
2901,0446359866
2902,0446360511
2903,0446360589
2904,0446360732
2905,0446360856
2906,0446363251
2907,0446363383
2908,0446364193
2909,0446364266
2910,0446364282
2911,0446364495
2912,0446364622
2913,0446364703
2914,0446364754
2915,0446364762
2916,0446364800
2917,0446365386
2918,0446365505
2919,0446377651
2920,0446387878
2921,0446391301
2922,0446394521
2923,0446400157
2924,0446400165
2925,0446400696
2926,0446401617
2927,0446403342
2928,0446515078
2929,0446516317
2930,0446516325
2931,044651652X
2932,0446516538
2933,0446516570
2934,044651747X
2935,0446518581
2936,044651862X
2937,0446519081
2938,0446519138
2939,0446519723
2940,0446519790
2941,0446519804
2942,0446520802
2943,044652087X
2944,0446521582
2945,0446522597
2946,0446523321
2947,0446523569
2948,0446525502
2949,0446525537
2950,0446525731
2951,0446525804
2952,0446526126
2953,0446527017
2954,0446527033
2955,0446527041
2956,0446527130
2957,0446527165
2958,0446527297
2959,0446527785
2960,0446527793
2961,0446530077
2962,0446530190
2963,0446530239
2964,0446530387
2965,0446530522
2966,0446530891
2967,0446531316
2968,0446531332
2969,0446531413
2970,0446531421
2971,0446531480
2972,0446532231
2973,0446532452
2974,0446533041
2975,0446600253
2976,0446600415
2977,0446600458
2978,0446600474
2979,0446600660
2980,0446600962
2981,0446601241
2982,0446601640
2983,0446601853
2984,0446601977
2985,0446602213
2986,0446602280
2987,0446602345
2988,0446602450
2989,0446602612
2990,0446602620
2991,0446602736
2992,0446603090
2993,0446603309
2994,0446603392
2995,0446603422
2996,0446603503
2997,0446603589
2998,0446603651
2999,0446603716
3000,0446603929
3001,0446604089
3002,0446604232
3003,0446604275
3004,0446604402
3005,0446604658
3006,0446604666
3007,0446604801
3008,0446604844
3009,0446605239
3010,0446605336
3011,0446605360
3012,0446605409
3013,0446605484
3014,0446605573
3015,0446605581
3016,0446606138
3017,0446606189
3018,0446606243
3019,0446606251
3020,0446606324
3021,0446606383
3022,0446606812
3023,0446607177
3024,0446607193
3025,0446607207
3026,0446607258
3027,0446607274
3028,0446607339
3029,0446607657
3030,0446607711
3031,0446608009
3032,0446608122
3033,0446608262
3034,0446608386
3035,0446608602
3036,0446608653
3037,0446608815
3038,0446608890
3039,0446608955
3040,0446609145
3041,0446609323
3042,0446609404
3043,0446609609
3044,0446609617
3045,0446609781
3046,0446609943
3047,0446610038
3048,0446610100
3049,0446610178
3050,0446610232
3051,0446610399
3052,0446610542
3053,0446610550
3054,044661064X
3055,0446610674
3056,0446610852
3057,0446610976
3058,0446611085
3059,044661114X
3060,0446611212
3061,0446611239
3062,0446611379
3063,0446611476
3064,0446611514
3065,0446611611
3066,044661162X
3067,0446611638
3068,0446611727
3069,0446611751
3070,0446611778
3071,0446611808
3072,0446611867
3073,0446611913
3074,0446611921
3075,044661193X
3076,0446612510
3077,0446612545
3078,0446612588
3079,0446612731
3080,0446612790
3081,0446612804
3082,0446612812
3083,0446612944
3084,0446613053
3085,0446613266
3086,0446613436
3087,0446613444
3088,0446613843
3089,0446615145
3090,0446667900
3091,0446670111
3092,0446670251
3093,0446671002
3094,0446671444
3095,0446672211
3096,0446672351
3097,0446673544
3098,0446673560
3099,0446674249
3100,0446675059
3101,0446675776
3102,0446676098
3103,0446677450
3104,0446677507
3105,0446678457
3106,0446679364
3107,0446679593
3108,0446692298
3109,0446794031
3110,0448060191
3111,0448095025
3112,0448405202
3113,0449000265
3114,0449000869
3115,0449001245
3116,0449002411
3117,0449002551
3118,0449002632
3119,0449002985
3120,0449003132
3121,0449003183
3122,0449003302
3123,0449003655
3124,0449003701
3125,044900371X
3126,0449003787
3127,0449003795
3128,0449003981
3129,044900483X
3130,0449005615
3131,0449005836
3132,0449005844
3133,0449005909
3134,0449006344
3135,0449006522
3136,0449006530
3137,0449006565
3138,0449006581
3139,0449006840
3140,0449134482
3141,0449144763
3142,0449147282
3143,0449147606
3144,0449148408
3145,0449149056
3146,0449149676
3147,0449149986
3148,0449203794
3149,0449204324
3150,0449205436
3151,0449205878
3152,0449206211
3153,0449206440
3154,0449206475
3155,0449207145
3156,0449207544
3157,0449207757
3158,0449208109
3159,0449208133
3160,0449208281
3161,0449208400
3162,0449208672
3163,0449209105
3164,0449209113
3165,0449209997
3166,0449210677
3167,0449210820
3168,0449210952
3169,0449211479
3170,0449211681
3171,0449211827
3172,0449211991
3173,0449212084
3174,0449212246
3175,0449212394
3176,0449212602
3177,0449212750
3178,0449213358
3179,0449213447
3180,0449213730
3181,0449213943
3182,0449215024
3183,0449215296
3184,0449216861
3185,0449217191
3186,0449217205
3187,0449217264
3188,0449217493
3189,0449219364
3190,0449219372
3191,0449219399
3192,0449219410
3193,0449219461
3194,0449219569
3195,0449219615
3196,0449219631
3197,0449220184
3198,044922046X
3199,0449221148
3200,0449221180
3201,0449221393
3202,0449221482
3203,0449221490
3204,0449221504
3205,0449221512
3206,0449223043
3207,0449223345
3208,0449223507
3209,0449223604
3210,0449223612
3211,0449223795
3212,0449223833
3213,0449224392
3214,0449225046
3215,0449225151
3216,0449227421
3217,0449227944
3218,0449232921
3219,0449235998
3220,0449238946
3221,0449242072
3222,0449243761
3223,0449300021
3224,0449702545
3225,0449702766
3226,044990587X
3227,0449907481
3228,0449908100
3229,0449908747
3230,0449908798
3231,044990928X
3232,0449909735
3233,0449910237
3234,0449910571
3235,0449910830
3236,0449911004
3237,0449911012
3238,0449911357
3239,0449911446
3240,0449911519
3241,0449911535
3242,0449911594
3243,0449912558
3244,0451092163
3245,0451099648
3246,0451117298
3247,0451119932
3248,0451124340
3249,0451124383
3250,0451125509
3251,0451126661
3252,0451128370
3253,0451128389
3254,0451132378
3255,0451137965
3256,0451139755
3257,0451141083
3258,0451142934
3259,0451147367
3260,0451147960
3261,0451148029
3262,0451149513
3263,0451150678
3264,0451151259
3265,0451152190
3266,0451153553
3267,0451155750
3268,0451156609
3269,0451157443
3270,0451158717
3271,0451159411
3272,0451159535
3273,0451160312
3274,0451160444
3275,0451160525
3276,0451160533
3277,0451160916
3278,0451160940
3279,0451160959
3280,0451161343
3281,0451161351
3282,0451162072
3283,0451162145
3284,0451162188
3285,0451162919
3286,0451163524
3287,0451163966
3288,0451165209
3289,0451165594
3290,0451166582
3291,0451166604
3292,0451166892
3293,0451167317
3294,0451167538
3295,0451167716
3296,0451167783
3297,0451167805
3298,0451168089
3299,0451168364
3300,0451168615
3301,0451168690
3302,0451169514
3303,0451169522
3304,0451169530
3305,0451170113
3306,0451170385
3307,0451171357
3308,0451171926
3309,0451172817
3310,0451173139
3311,0451173317
3312,0451176464
3313,0451176723
3314,0451176812
3315,0451177037
3316,0451177096
3317,0451178017
3318,0451179188
3319,0451179285
3320,0451180054
3321,0451180216
3322,0451180232
3323,0451180410
3324,0451180429
3325,0451180755
3326,0451181379
3327,0451181468
3328,0451182979
3329,0451183665
3330,0451183940
3331,0451184262
3332,0451184718
3333,0451184726
3334,0451184963
3335,0451185110
3336,0451185560
3337,0451185994
3338,0451186362
3339,0451186648
3340,0451186923
3341,0451187849
3342,0451187903
3343,0451188454
3344,0451188462
3345,0451188470
3346,0451188489
3347,0451190491
3348,0451190521
3349,0451190548
3350,0451190556
3351,0451190564
3352,0451190572
3353,0451190750
3354,0451191013
3355,0451191137
3356,0451191145
3357,0451191153
3358,0451191722
3359,0451192001
3360,0451192028
3361,0451192036
3362,0451193288
3363,0451193881
3364,0451194004
3365,0451194861
3366,0451196716
3367,0451196856
3368,0451197038
3369,0451197399
3370,0451197410
3371,0451197429
3372,0451197550
3373,0451197747
3374,0451197879
3375,0451197968
3376,0451198387
3377,0451198514
3378,0451198638
3379,0451198646
3380,0451198808
3381,0451199685
3382,0451200152
3383,0451201159
3384,0451201558
3385,0451201744
3386,0451201906
3387,0451202244
3388,0451202317
3389,0451202341
3390,0451202503
3391,0451202538
3392,0451202546
3393,0451202821
3394,0451202856
3395,0451203046
3396,0451203054
3397,0451203070
3398,0451203585
3399,0451203593
3400,0451203771
3401,0451203895
3402,0451203933
3403,0451204123
3404,0451204301
3405,0451204530
3406,0451204891
3407,0451204948
3408,0451204956
3409,0451205073
3410,0451205146
3411,0451205421
3412,0451205561
3413,0451205626
3414,0451205685
3415,0451205774
3416,0451206002
3417,0451206460
3418,0451206525
3419,0451206673
3420,0451206711
3421,0451206754
3422,0451207246
3423,0451207394
3424,0451207521
3425,045120753X
3426,0451207645
3427,0451207874
3428,0451207947
3429,0451208080
3430,0451208501
3431,0451208552
3432,0451208765
3433,0451208811
3434,0451208862
3435,0451209028
3436,045120915X
3437,0451209168
3438,0451209486
3439,0451209559
3440,0451209710
3441,0451209907
3442,0451210158
3443,0451210220
3444,0451210557
3445,0451210638
3446,0451210646
3447,0451210743
3448,0451210751
3449,0451210980
3450,0451211014
3451,0451213599
3452,0451402065
3453,0451403703
3454,0451403886
3455,0451404327
3456,0451408462
3457,0451408683
3458,0451408977
3459,0451409000
3460,0451409256
3461,0451409892
3462,0451409973
3463,0451410157
3464,0451410319
3465,0451410602
3466,0451410742
3467,0451410777
3468,0451410947
3469,0451411129
3470,0451411137
3471,0451450124
3472,0451450523
3473,0451450647
3474,0451451538
3475,0451452011
3476,0451452615
3477,0451453328
3478,0451453573
3479,0451454243
3480,0451454537
3481,0451456521
3482,0451456718
3483,0451456734
3484,0451457811
3485,0451457897
3486,0451457935
3487,0451457994
3488,0451458125
3489,0451458222
3490,0451458370
3491,0451458443
3492,0451458508
3493,0451458621
3494,0451458915
3495,0451458923
3496,0451458990
3497,0451459407
3498,0451519841
3499,0451521285
3500,0451521951
3501,0451522834
3502,0451523202
3503,0451523326
3504,0451523377
3505,0451523385
3506,0451523415
3507,0451523881
3508,0451524357
3509,0451524551
3510,0451524667
3511,0451524934
3512,0451525264
3513,0451525442
3514,0451525795
3515,0451526279
3516,0451526341
3517,0451526554
3518,0451526562
3519,0451527097
3520,0451527747
3521,0451628039
3522,0451628047
3523,0451628055
3524,0451821971
3525,0452257743
3526,0452260116
3527,0452261368
3528,0452262143
3529,0452262933
3530,0452264464
3531,0452266564
3532,0452266637
3533,0452267404
3534,0452268060
3535,0452269571
3536,0452269652
3537,0452270642
3538,0452272319
3539,0452274427
3540,0452277337
3541,0452278902
3542,0452279070
3543,0452279178
3544,0452279186
3545,0452279607
3546,0452279615
3547,0452279623
3548,0452280397
3549,0452280621
3550,0452281032
3551,0452281148
3552,0452281202
3553,0452281423
3554,0452281431
3555,0452281458
3556,0452281636
3557,0452281679
3558,0452281725
3559,0452281784
3560,0452281881
3561,0452281903
3562,0452282128
3563,0452282152
3564,0452282195
3565,0452282268
3566,0452282276
3567,0452282829
3568,0452283027
3569,0452283086
3570,0452283205
3571,0452283442
3572,0452283795
3573,0452283868
3574,0452283914
3575,0452284236
3576,0452284295
3577,0452284449
3578,0452284694
3579,0452284937
3580,0452285011
3581,0452285186
3582,0465014909
3583,0486250334
3584,0486264645
3585,0486264785
3586,0486266850
3587,0486268705
3588,0486270629
3589,048627263X
3590,0486275574
3591,0486275639
3592,0486277852
3593,0486278042
3594,0486278077
3595,0486282112
3596,0486282147
3597,0486284735
3598,0486285537
3599,0486290301
3600,0486424499
3601,0505522659
3602,0505523493
3603,050552354X
3604,0505523728
3605,0505523752
3606,0505523892
3607,0505524090
3608,0505524228
3609,0505524279
3610,0505524473
3611,0505524503
3612,0505524899
3613,0505525178
3614,0505525305
3615,0505525526
3616,0505525542
3617,0515087122
3618,0515087947
3619,051508901X
